time,supercategory,category,subcategory,segment,manufacturer,product,sales,tdp,upc
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,DARK_CHOCOLATE,MONDELEZ_INTERNATIONAL_INC,FREE FROM GLUTEN ,44766132,145.6,20
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,DARK_CHOCOLATE,MONDELEZ_INTERNATIONAL_INC,KOSHER ,44766132,145.6,20
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,CHEWY,MORINAGA_&_CO_LTD,CONTAINS SOY ,42576650,145.6,24
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,CHEWY,MORINAGA_&_CO_LTD,CONTAINS SOY ,42576650,145.6,24
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,CHEWY,MORINAGA_&_CO_LTD,CONTAINS SOY ,42576650,145.6,24
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,YILDIZ_HOLDING_A.S.,1G TO LESS THAN 2.5G FIBER PER SERVING ,66948995,145.5,49
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,DARK_CHOCOLATE,MONDELEZ_INTERNATIONAL_INC,FREE FROM ARTIFICIAL FLAVORS ,44728141,145.5,19
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,DARK_CHOCOLATE,MONDELEZ_INTERNATIONAL_INC,FREE FROM ARTIFICIAL INGREDIENTS ,44728141,145.5,19
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,DARK_CHOCOLATE,MONDELEZ_INTERNATIONAL_INC,CONTAINS NATURAL SWEETENERS ,44728141,145.5,19
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,DARK_CHOCOLATE,MONDELEZ_INTERNATIONAL_INC,GOOD SOURCE OF FIBER   ,44712893,145.5,18
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MIXED_CHOCOLATE,CHOCOLADEFABRIKEN_LINDT_&_SPRUNGLI_AG,FREE FROM NATURAL FLAVORS ,95258054,145.3,36
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,MILK_CHOCOLATE,FERRERO_S.P.A,CONTAINS NATURAL PRESERVATIVES ,94384565,145.3,17
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,HARD_CANDY,AUGUST_STORCK_KG,1 TO 50 CALORIES PER SERVING ,43569482,145.3,15
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,MILK_CHOCOLATE,FERRERO_S.P.A,7.5G TO LESS THAN 10G ADDED SUGAR PER SERVING ,70691154,145.2,7
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,GUMMI,FERRARA_CANDY_COMPANY_INC,FREE OF GLUTEN ,65330083,145.2,62
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,GUMMI,FERRARA_CANDY_COMPANY_INC,FREE FROM GLUTEN ,65330083,145.2,62
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,YILDIZ_HOLDING_A.S.,FREE FROM HIGH FRUCTOSE CORN SYRUP ,64347516,145.2,41
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,CHEWY,PRIVATE_LABEL,HIGH LIKELIHOOD OF GMO INGREDIENTS ,56594445,145.2,491
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,WHITE_CHOCOLATE,THE_HERSHEY_CO,10G TO LESS THAN 15G TOTAL FAT PER SERVING ,39366918,145.2,45
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,DARK_CHOCOLATE,MARS_INCORPORATED,LOW SODIUM   ,39245996,145.2,24
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,CHOCOLADEFABRIKEN_LINDT_&_SPRUNGLI_AG,CONTAINS PEANUT ,59708662,145.1,39
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,TOOTSIE_ROLL_INDUSTRIES_INC,101 TO 200 CALORIES PER SERVING ,51295261,145.1,42
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,DARK_CHOCOLATE,MONDELEZ_INTERNATIONAL_INC,ORGANIC CERTIFICATION ,38333748,145.1,19
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,DARK_CHOCOLATE,MONDELEZ_INTERNATIONAL_INC,ORGANIC   ,38333748,145.1,19
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,DARK_CHOCOLATE,MONDELEZ_INTERNATIONAL_INC,ORGANIC   ,38333748,145.1,19
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,DARK_CHOCOLATE,MONDELEZ_INTERNATIONAL_INC,ORGANIC ,38333748,145.1,19
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,DARK_CHOCOLATE,MONDELEZ_INTERNATIONAL_INC,FREE OF GLUTEN ,38329685,145.1,19
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,LICORICE,AMERICAN_LICORICE_COMPANY,FREE FROM ANTIBIOTICS ,83102118,144.9,47
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,LICORICE,AMERICAN_LICORICE_COMPANY,FREE FROM CAFFEINE ,83102118,144.9,47
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,LICORICE,AMERICAN_LICORICE_COMPANY,FREE FROM DAIRY ,83102118,144.9,47
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,LICORICE,AMERICAN_LICORICE_COMPANY,FREE FROM HORMONES ,83102118,144.9,47
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,LICORICE,AMERICAN_LICORICE_COMPANY,FREE FROM LACTOSE ,83102118,144.9,47
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,LICORICE,AMERICAN_LICORICE_COMPANY,FREE FROM MSG ,83102118,144.9,47
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,LICORICE,AMERICAN_LICORICE_COMPANY,FREE FROM PEANUT ,83102118,144.9,47
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,LICORICE,AMERICAN_LICORICE_COMPANY,PLANT BASED ,83102118,144.9,47
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,LICORICE,AMERICAN_LICORICE_COMPANY,FREE FROM SOY ,83102118,144.9,47
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,CHEWY,MARS_INCORPORATED,LOW SODIUM ,78256378,144.9,14
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,DARK_CHOCOLATE,MONDELEZ_INTERNATIONAL_INC,CONTAINS CAFFEINE ,38218207,144.8,16
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,YILDIZ_HOLDING_A.S.,CONTAINS ADDED SUGAR ,62497436,144.7,50
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,YILDIZ_HOLDING_A.S.,FREE FROM ANTIBIOTICS ,62458768,144.7,48
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,YILDIZ_HOLDING_A.S.,CONTAINS COCOA ,62458768,144.7,48
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,YILDIZ_HOLDING_A.S.,CONTAINS DAIRY ,62458768,144.7,48
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,YILDIZ_HOLDING_A.S.,HIGH LIKELIHOOD OF GMO INGREDIENTS ,62458768,144.7,48
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,YILDIZ_HOLDING_A.S.,FREE FROM HORMONES ,62458768,144.7,48
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,YILDIZ_HOLDING_A.S.,CONTAINS LACTOSE ,62458768,144.7,48
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,YILDIZ_HOLDING_A.S.,FREE FROM MSG ,62458768,144.7,48
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,MILK_CHOCOLATE,FERRERO_S.P.A,CONTAINS NATURAL PRESERVATIVES ,89715728,144.6,18
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,PRIVATE_LABEL,7.5G TO LESS THAN 10G TOTAL FAT PER SERVING ,41411138,144.6,276
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,LICORICE,AMERICAN_LICORICE_COMPANY,CONTAINS GLUTEN ,82338146,144.5,71
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,LICORICE,AMERICAN_LICORICE_COMPANY,KOSHER ,82337765,144.5,69
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,LICORICE,THE_HERSHEY_CO,FREE FROM SOY ,81219559,144.5,24
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,YILDIZ_HOLDING_A.S.,FREE FROM CAFFEINE ,62187787,144.5,46
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,DARK_CHOCOLATE,PRIVATE_LABEL,ANTIOXIDANTS PRESENCE ,55093327,144.5,288
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,CHEWY,AMERICAN_LICORICE_COMPANY,CONTAINS ARTIFICIAL FLAVORS ,83983890,144.4,59
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,HARD_CANDY,AUGUST_STORCK_KG,10G TO LESS THAN 15G ADDED SUGAR PER SERVING ,68412952,144.4,7
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,FERRERO_S.P.A,CONTAINS HIGH FRUCTOSE CORN SYRUP ,58191016,144.3,20
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,DARK_CHOCOLATE,PRIVATE_LABEL,1G TO LESS THAN 2.5G FIBER PER SERVING ,54902204,144.3,418
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,THE_HERSHEY_CO,100 CALORIES OR LESS ,99820281,144.2,27
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MIXED_CHOCOLATE,CHOCOLADEFABRIKEN_LINDT_&_SPRUNGLI_AG,FREE FROM NATURAL FLAVORS ,91117825,144.2,31
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,HARD_CANDY,FERRARA_CANDY_COMPANY_INC,FREE FROM NATURAL COLORS ,48308846,144.2,79
LY,"CANDY,_GUM,_MINTS",GUM,SUGAR_FREE,MINT,MARS_INCORPORATED,CONTAINS NATURAL PRESERVATIVES ,63130274,144,9
CY,"CANDY,_GUM,_MINTS",SNACK_MIXES,PRETZEL_MIX,SWEET,PRIVATE_LABEL,1G TO LESS THAN 10G PROTEIN PER SERVING ,56170850,144,397
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,DARK_CHOCOLATE,MONDELEZ_INTERNATIONAL_INC,FREE FROM NATURAL COLORS ,43753406,144,19
LY,"CANDY,_GUM,_MINTS",MINTS,REGULAR,MINT,PRIVATE_LABEL,0G FIBER PER SERVING ,40257067,144,253
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,THE_HERSHEY_CO,51 TO 100 CALORIES PER SERVING ,98521569,143.9,26
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,YILDIZ_HOLDING_A.S.,FREE FROM NATURAL COLORS ,61830817,143.9,39
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,FERRERO_S.P.A,CONTAINS ARTIFICIAL SWEETENERS ,58141200,143.9,19
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,DARK_CHOCOLATE,THE_HERSHEY_CO,LOW LIKELIHOOD OF GMO INGREDIENTS ,33496836,143.9,29
CY,"CANDY,_GUM,_MINTS",CONFECTION,SINGLE_SERVE,LOLLIPOP,APAX_PARTNERS_LLC,PRODUCED WITH GENETIC ENGINEERING ,132621217,143.8,12
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,LOLLIPOP,SPANGLER_CANDY_COMPANY,CONTAINS ARTIFICIAL FLAVORS ,56533820,143.8,33
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,PRIVATE_LABEL,NATURAL POSITIONING ,31329049,143.8,52
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,THE_HERSHEY_CO,CONTAINS VANILLA ,28795561,143.8,18
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,CHEWY,PRIVATE_LABEL,100 CALORIES OR LESS ,41407531,143.7,411
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MIXED_CHOCOLATE,THE_HERSHEY_CO,FREE FROM ANTIBIOTICS ,140221716,143.6,49
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MIXED_CHOCOLATE,THE_HERSHEY_CO,FREE FROM HORMONES ,140221716,143.6,49
LY,"CANDY,_GUM,_MINTS",GUM,SUGAR_FREE,MINT,MARS_INCORPORATED,ANTIOXIDANTS PRESENCE ,62514482,143.6,4
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,CHEWY,PERFETTI_VAN_MELLE,FREE FROM ARTIFICIAL SWEETENERS ,85499622,143.5,22
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,MARSHMALLOW,JUST_BORN_INC,CONTAINS ARTIFICIAL COLORS ,60526325,143.5,42
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,FERRERO_S.P.A,100 CALORIES OR LESS ,57516558,143.5,21
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,AUGUST_STORCK_KG,CONTAINS ARTIFICIAL INGREDIENTS ,34009295,143.3,16
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,HARD_CANDY,PRIVATE_LABEL,0G PROTEIN PER SERVING ,31049002,143.2,320
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,YILDIZ_HOLDING_A.S.,FREE FROM NATURAL PRESERVATIVES ,66849437,143.1,41
CY,"CANDY,_GUM,_MINTS",SNACK_MIXES,PRETZEL_MIX,SWEET,PRIVATE_LABEL,CONTAINS GLUTEN ,55574825,143.1,369
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,AUGUST_STORCK_KG,CONTAINS ARTIFICIAL SWEETENERS ,33982942,143.1,15
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MIXED_CHOCOLATE,CHOCOLADEFABRIKEN_LINDT_&_SPRUNGLI_AG,CONTAINS HIGH FRUCTOSE CORN SYRUP ,131976454,142.9,81
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,CHOCOLADEFABRIKEN_LINDT_&_SPRUNGLI_AG,5G TO LESS THAN 7.5G TOTAL FAT PER SERVING ,43025531,142.9,49
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,HARD_CANDY,PRIVATE_LABEL,0G FIBER PER SERVING ,25875427,142.9,308
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MIXED_CHOCOLATE,THE_HERSHEY_CO,101 TO 200 CALORIES PER SERVING ,138294114,142.7,35
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,YILDIZ_HOLDING_A.S.,LOW SODIUM   ,65593769,142.7,40
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,PRIVATE_LABEL,CONTAINS NATURAL FLAVORS ,30687457,142.7,43
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,HARD_CANDY,AUGUST_STORCK_KG,1 TO 50 CALORIES PER SERVING ,39587631,142.6,17
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,CHEWY,MORINAGA_&_CO_LTD,ANTIOXIDANTS PRESENCE ,60088132,142.5,15
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,CHEWY,AUGUST_STORCK_KG,1G TO LESS THAN 2.5G TOTAL FAT PER SERVING ,74621507,142.4,33
CY,"CANDY,_GUM,_MINTS",MINTS,SUGAR_FREE,MINT,THE_HERSHEY_CO,CONTAINS SOY ,89889307,142.1,3
CY,"CANDY,_GUM,_MINTS",MINTS,SUGAR_FREE,MINT,THE_HERSHEY_CO,CONTAINS SOY ,89889307,142.1,3
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,CHOCOLADEFABRIKEN_LINDT_&_SPRUNGLI_AG,CONTAINS PEANUT ,63807620,142.1,43
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,LOLLIPOP,TOOTSIE_ROLL_INDUSTRIES_INC,FREE FROM NATURAL FLAVORS ,69936063,142,65
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,HARD_CANDY,PRIVATE_LABEL,FAT FREE ,30796434,142,315
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,HARD_CANDY,PRIVATE_LABEL,0G TOTAL FAT PER SERVING ,30796383,142,314
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,DARK_CHOCOLATE,THE_HERSHEY_CO,CONTAINS SOY ,68403907,141.8,9
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,DARK_CHOCOLATE,THE_HERSHEY_CO,CONTAINS SOY ,68403907,141.8,9
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,DARK_CHOCOLATE,PRIVATE_LABEL,CONTAINS LACTOSE ,45543040,141.8,257
CY,"CANDY,_GUM,_MINTS",SNACK_MIXES,PRETZEL_MIX,SWEET,PRIVATE_LABEL,101 TO 200 CALORIES PER SERVING ,55426003,141.7,382
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,GUMMI,PRIVATE_LABEL,FREE FROM DAIRY ,50592066,141.7,197
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,DARK_CHOCOLATE,PRIVATE_LABEL,CONTAINS DAIRY ,45633163,141.7,258
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,CHOCOLADEFABRIKEN_LINDT_&_SPRUNGLI_AG,SODIUM FREE   ,36550076,141.7,11
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,DARK_CHOCOLATE,CHOCOLADEFABRIKEN_LINDT_&_SPRUNGLI_AG,MAY CONTAIN PEANUT ,53353205,141.5,42
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,DARK_CHOCOLATE,CHOCOLADEFABRIKEN_LINDT_&_SPRUNGLI_AG,MAY CONTAIN PEANUT ,53353205,141.5,42
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,HARD_CANDY,MARS_INCORPORATED,CONTAINS ARTIFICIAL FLAVORS ,51063060,141.5,16
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,HARD_CANDY,PRIVATE_LABEL,100 CALORIES OR LESS ,30340487,141.5,302
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,YILDIZ_HOLDING_A.S.,FREE FROM HIGH FRUCTOSE CORN SYRUP ,60767528,141.4,40
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,THE_HERSHEY_CO,REDUCED FAT ,55354129,141.4,9
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,HARD_CANDY,MARS_INCORPORATED,PRODUCED WITH GENETIC ENGINEERING ,50970773,141.4,13
LY,"CANDY,_GUM,_MINTS",GUM,SUGAR_FREE,MINT,THE_HERSHEY_CO,REDUCED CALORIE ,112634283,141.3,20
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,MARSHMALLOW,JUST_BORN_INC,FREE FROM NATURAL PRESERVATIVES ,64420192,141.3,47
LY,"CANDY,_GUM,_MINTS",GUM,REGULAR,MINT,MARS_INCORPORATED,FREE FROM NATURAL COLORS ,62089051,141.2,9
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,GUMMI,SMARTSWEETS_INC,FAT FREE ,34436396,141.1,23
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,GUMMI,SMARTSWEETS_INC,FREE FROM PEANUT ,34436396,141.1,23
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,GUMMI,SMARTSWEETS_INC,0G TOTAL FAT PER SERVING ,34436396,141.1,23
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,GUMMI,SMARTSWEETS_INC,FREE FROM ANTIBIOTICS ,34436388,141.1,22
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,GUMMI,SMARTSWEETS_INC,FREE FROM ARTIFICIAL FLAVORS ,34436388,141.1,22
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,GUMMI,SMARTSWEETS_INC,FREE FROM CAFFEINE ,34436388,141.1,22
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,GUMMI,SMARTSWEETS_INC,FREE FROM DAIRY ,34436388,141.1,22
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,GUMMI,SMARTSWEETS_INC,FREE FROM HIGH FRUCTOSE CORN SYRUP ,34436388,141.1,22
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,GUMMI,SMARTSWEETS_INC,FREE FROM HORMONES ,34436388,141.1,22
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,GUMMI,SMARTSWEETS_INC,FREE FROM MSG ,34436388,141.1,22
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,GUMMI,SMARTSWEETS_INC,CONTAINS NATURAL COLORS ,34436388,141.1,22
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,GUMMI,SMARTSWEETS_INC,CONTAINS NATURAL PRESERVATIVES ,34436388,141.1,22
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,GUMMI,SMARTSWEETS_INC,CONTAINS NATURAL SWEETENERS ,34436388,141.1,22
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,GUMMI,SMARTSWEETS_INC,FREE FROM SOY ,34436388,141.1,22
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,NONCHOCOLATE_BAR,THE_HERSHEY_CO,15G TO LESS THAN 25G ADDED SUGAR PER SERVING ,59116269,141,17
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,LICORICE,AMERICAN_LICORICE_COMPANY,CONTAINS ADDED SUGAR ,83867948,140.9,62
LY,"CANDY,_GUM,_MINTS",SNACK_MIXES,PRETZEL_MIX,SWEET,PRIVATE_LABEL,1G TO LESS THAN 10G PROTEIN PER SERVING ,56633919,140.8,393
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,HARD_CANDY,PRIVATE_LABEL,CONTAINS ARTIFICIAL INGREDIENTS ,25224574,140.8,229
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,CHEWY,FERRARA_CANDY_COMPANY_INC,0G FIBER PER SERVING ,74495280,140.6,75
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,CHEWY,PRIVATE_LABEL,51 TO 100 CALORIES PER SERVING ,40624262,140.6,387
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,CHEWY,PERFETTI_VAN_MELLE,FREE FROM ARTIFICIAL SWEETENERS ,73935249,140.4,27
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,MILK_CHOCOLATE,CHOCOLADEFABRIKEN_LINDT_&_SPRUNGLI_AG,101 TO 200 CALORIES PER SERVING ,64957530,140.4,134
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,REMAINING_VARIETY,THE_HERSHEY_CO,7.5G TO LESS THAN 10G TOTAL FAT PER SERVING ,64525298,140.4,26
CY,"CANDY,_GUM,_MINTS",CONFECTION,SINGLE_SERVE,NONCHOCOLATE_BAR,THE_HERSHEY_CO,201 TO 300 CALORIES PER SERVING ,63019809,140.4,27
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,DARK_CHOCOLATE,MONDELEZ_INTERNATIONAL_INC,ORGANIC CERTIFICATION ,43742919,140.4,19
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,DARK_CHOCOLATE,MONDELEZ_INTERNATIONAL_INC,ORGANIC   ,43742919,140.4,19
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,DARK_CHOCOLATE,MONDELEZ_INTERNATIONAL_INC,ORGANIC   ,43742919,140.4,19
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,DARK_CHOCOLATE,MONDELEZ_INTERNATIONAL_INC,ORGANIC ,43742919,140.4,19
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,DARK_CHOCOLATE,MONDELEZ_INTERNATIONAL_INC,FREE OF GLUTEN ,43742811,140.4,19
CY,"CANDY,_GUM,_MINTS",CONFECTION,SINGLE_SERVE,NONCHOCOLATE_BAR,THE_HERSHEY_CO,10G TO LESS THAN 15G TOTAL FAT PER SERVING ,62923529,140.3,27
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,PRIVATE_LABEL,15G TO LESS THAN 25G ADDED SUGAR PER SERVING ,34282825,140.3,210
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,GUMMI,FERRARA_CANDY_COMPANY_INC,FAT FREE ,66630218,140.2,63
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,DARK_CHOCOLATE,PRIVATE_LABEL,MAY CONTAIN PEANUT ,66118863,140.2,293
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,YILDIZ_HOLDING_A.S.,CONTAINS NATURAL FLAVORS ,64585701,140.2,46
CY,"CANDY,_GUM,_MINTS",SNACK_MIXES,PRETZEL_MIX,SWEET,PRIVATE_LABEL,CONTAINS SOY ,54165539,140.2,357
